id,name,year
13814,Технологии искусственного интеллекта и Big Data,2022
13162,Цифровые технологии и системы,2021
12056,Цифровые технологии и системы,2020
12898,Математическая кибернетика,2021
11978,Математическая кибернетика,2020
10946,Математическая кибернетика,2019
12895,Прикладная математика и процессы управления,2021
11975,Прикладная математика и процессы управления,2020
10978,Прикладная математика и процессы управления,2019
10250,Прикладная математика и процессы управления,2018
12912,"Системный анализ, информатика и управление",2021
11992,"Системный анализ, информатика и управление",2020
10977,"Системный анализ, информатика и управление",2019
10263,"Системный анализ, информатика и управление",2018
13871,Психология,2022
12862,Психология,2021
11903,Психология,2020
11268,Психология,2019
9977,Психология,2018
14455,SPSS: Современный статистический анализ данных на компьютере,2022
14470,"Деловое общение (управление конфликтами, деловые переговоры, деловой этикет/протокол)",2022
13545,"Деловое общение (управление конфликтами, деловые переговоры, деловой этикет/протокол)",2021
14492,Клиническая психология,2022
13453,Клиническая психология,2021
14457,"Краткосрочное психологическое консультирование (консультирование, ориентированное на решение)",2022
13721,"Краткосрочное психологическое консультирование (консультирование, ориентированное на решение)",2021
14471,Методический курс «Бизнес-тренер» 1 ступень. Ведение программ бизнес-тренинга,2022
14477,Методы психотерапии и психорегуляции в психологической подготовке спортсменов,2022
13551,Методы психотерапии и психорегуляции в психологической подготовке спортсменов,2021
14923,Педагогика и психология высшей школы и дополнительного профессионального образования,2022
14499,Педагогика и психология высшей школы и дополнительного профессионального образования,2021
14491,Преподаватель высшей школы,2022
14474,Профессиональное выгорание педагога: тренинг самоорганизации и совладания,2022
13541,Психокоррекционные технологии работы с детьми с проблемами в развитии,2021
14916,Психология,2022
13796,Психология,2021
11641,Психология,2019
14452,Психология (для поступающих на основную образовательную программу магистратуры),2022
13533,Психология (для поступающих на основную образовательную программу магистратуры),2021
13540,Психология кризисных и экстремальных ситуаций Модуль 2. Психология экстремальных ситуаций,2021
14463,Психология кризисных и экстремальных ситуаций. Модуль 1. Психология кризисных состояний,2022
13539,Психология кризисных и экстремальных ситуаций. Модуль 1. Психология кризисных состояний,2021
15621,Современные педагогические и информационные технологии в высшей школе,2022
14973,Современные психологические технологии работы с персоналом,2022
15915,Управление конфликтом. Тренинг конфликтоустойчивости и разрешения конфликтов,2022
14475,Эффективная коммуникация в сложных ситуациях,2022
14459,Биология для школьников старших классов,2022
13535,Биология для школьников старших классов,2021
13536,Математика для школьников старших классов,2021
13995,Общая и когнитивная психология,2022
13129,Общая и когнитивная психология,2021
12034,Общая и когнитивная психология,2020
13018,Психическое здоровье,2021
11943,Психическое здоровье,2020
13992,Психология образования,2022
13126,Психология образования,2021
12031,Психология образования,2020
14096,Психология физической культуры и спорта,2022
13212,Психология физической культуры и спорта,2021
12111,Психология физической культуры и спорта,2020
12943,Клиническая психология,2021
12025,Клиническая психология,2020
11008,Клиническая психология,2019
13842,Клиническая психология,2022
12119,Клиническая психология,2020
10945,Клиническая психология,2019
13848,Психология служебной деятельности,2022
12838,Психология служебной деятельности,2021
12191,Психология служебной деятельности,2020
10940,Психология служебной деятельности,2019
10152,Психология служебной деятельности,2018
14784,Восьмимесячные курсы по подготовке к единому государственному экзамену по английскому языку,2022
13755,Восьмимесячные курсы по подготовке к единому государственному экзамену по английскому языку,2021
14776,Восьмимесячные курсы по подготовке к единому государственному экзамену по русскому языку,2022
13707,Восьмимесячные курсы по подготовке к единому государственному экзамену по русскому языку,2021
13944,Музыкальная критика,2022
13056,Музыкальная критика,2021
12150,Музыкальная критика,2020
14033,Социологические исследования в цифровом обществе,2022
12960,Социологические исследования в цифровом обществе,2021
12057,Социологические исследования в цифровом обществе,2020
11034,Социологические исследования в цифровом обществе,2019
10366,Социологические исследования в цифровом обществе,2018
12878,Социология,2021
11245,Социология,2019
14411,Вопросы реализации государственной политики в сфере добровольчества (волонтерства),2022
14340,Обществознание (подготовительные курсы для абитуриентов по подготовке к ЕГЭ),2022
13464,Обществознание (подготовительные курсы для абитуриентов по подготовке к ЕГЭ),2021
13949,Социальная работа,2022
13061,Социальная работа,2021
11958,Социальная работа,2020
13034,Социология,2021
14003,Социология в России и Китае,2022
13137,Социология в России и Китае,2021
12039,Социология в России и Китае,2020
11997,Социология,2020
10954,Социология,2019
13090,Стоматология детская,2021
13085,Стоматология ортопедическая,2021
13087,Стоматология терапевтическая,2021
13086,Стоматология хирургическая,2021
13088,Челюстно-лицевая хирургия,2021
12837,Стоматология,2021
10934,Стоматология,2019
9031,Стоматология,2017
14654,Акушерство и гинекология,2022
14616,Аналитическая химия,2022
14661,Анестезиология и реаниматология,2022
14708,Археология,2022
14625,Биохимия,2022
14592,"Вещественный, комплексный и функциональный анализ",2022
14620,Высокомолекулярные соединения,2022
14638,Геофизика,2022
14646,Геоэкология,2022
14642,"Гидрология суши, водные ресурсы, гидрохимия",2022
14704,Государственное управление и отраслевые политики,2022
14593,Дифференциальные уравнения и математическая физика,2022
14710,"Историография, источниковедение, методы исторического исследования",2022
14737,"Историческая теология (по исследовательскому направлению: православие, ислам, иудаизм, протестантизм)",2022
14717,Логика,2022
10271,"Прикладная, компьютерная и математическая лингвистика (английский язык)",2018
12873,Конфликтология,2021
13549,Эффективная коммуникация в сложных ситуациях,2021
14460,Математика для школьников старших классов,2022
14461,Русский язык для школьников старших классов,2022
13537,Русский язык для школьников старших классов,2021
13906,Организационная психология и психология менеджмента,2022
13017,Организационная психология и психология менеджмента,2021
11942,Организационная психология и психология менеджмента,2020
14146,Психическое здоровье детей и раннее вмешательство,2022
13993,Психология личности,2022
13127,Психология личности,2021
12032,Психология личности,2020
13994,Психология развития,2022
13128,Психология развития,2021
12033,Психология развития,2020
13934,Социальная психология и политическая психология,2022
13046,Социальная психология и политическая психология,2021
11957,Социальная психология и политическая психология,2020
12915,Психология,2021
11995,Психология,2020
10947,Психология,2019
12835,Клиническая психология,2021
10216,Клиническая психология,2018
9004,Клиническая психология,2017
8259,Клиническая психология,2016
13880,Свободные искусства и науки,2022
12874,Свободные искусства и науки,2021
11914,Свободные искусства и науки,2020
11152,Свободные искусства и науки,2019
10010,Свободные искусства и науки,2018
14777,Восьмимесячные курсы по подготовке к единому государственному экзамену по истории,2022
13708,Восьмимесячные курсы по подготовке к единому государственному экзамену по истории,2021
13971,Арт-критика,2022
13110,Арт-критика,2021
12199,Арт-критика,2020
13970,Кураторские исследования,2022
13108,Кураторские исследования,2021
12190,Кураторские исследования,2020
13885,Социальная работа,2022
12879,Социальная работа,2021
11919,Социальная работа,2020
11197,Социальная работа,2019
9968,Социальная работа,2018
13884,Социология,2022
11918,Социология,2020
9991,Социология,2018
14097,Европейские общества,2022
13213,Европейские общества,2021
12112,Европейские общества,2020
13921,Социология,2022
11944,Социология,2020
14150,Цифровая социология,2022
12917,Социология,2021
14701,Социология управления,2022
14207,Ортодонтия,2022
13089,Ортодонтия,2021
14208,Стоматология детская,2022
14215,Стоматология общей практики,2022
13109,Стоматология общей практики,2021
14203,Стоматология ортопедическая,2022
14205,Стоматология терапевтическая,2022
14204,Стоматология хирургическая,2022
14206,Челюстно-лицевая хирургия,2022
12913,Стоматология,2021
11993,Стоматология,2020
13846,Стоматология,2022
12121,Стоматология,2020
10165,Стоматология,2018
14735,Виды искусства (с указанием конкретного искусства),2022
14664,Внутренние болезни,2022
14694,Возрастная психология,2022
14707,Всеобщая история,2022
14597,Вычислительная математика,2022
14627,Генетика,2022
14647,Геодезия,2022
14645,"Геоинформатика, картография",2022
14639,"Геология, поиски и разведка твердых полезных ископаемых, минерагения",2022
14594,Геометрия и топология,2022
14630,Зоология,2022
14651,Информатика и информационные процессы,2022
14601,Искусственный интеллект и машинное обучение,2022
14702,История и теория политики,2022
14712,История международных отношений и внешней политики,2022
14711,История науки и техники,2022
14714,История философии,2022
14665,Кардиология,2022
14634,Клеточная биология,2022
14621,Коллоидная химия,2022
14695,Коррекционная психология и дефектология,2022
14614,Лазерная физика,2022
14726,Литературы народов мира,2022
12094,Румынский язык,2020
13929,Русский язык как иностранный,2022
13560,"Совершенствование умений тестора в системе ТРКИ: теория, практика проведения тестирования, подготовка к тестированию, тестирование в преподавании русского языка мигрантам",2021
14331,Современный учебник по РКИ: технология моделирования,2022
14968,Тестирование по русскому языку как иностранному для школьников в СПбГУ: от оценки коммуникативных навыков до С1,2022
14895,Девятимесячные подготовительные курсы по английскому языку в формате ЕГЭ для 11 класса,2022
14909,Девятимесячные подготовительные курсы по русской литературе в формате ЕГЭ для 11 класса,2022
13694,Девятимесячные подготовительные курсы по русской литературе в формате ЕГЭ для 11 класса,2021
13449,Зимняя школа русского языка как иностранного,2021
13697,Пятимесячные подготовительные курсы по русской литературе в формате ЕГЭ для 11 класса,2021
14787,Английский язык. Общий курс,2022
13620,Английский язык. Общий курс,2021
14937,Испанский язык. Общий курс,2022
13623,Испанский язык. Общий курс,2021
14239,"Русский язык для студентов, говорящих на английском языке (начальный уровень)",2022
13720,Русский язык как иностранный для математиков,2021
12525,Русский язык как иностранный. Основной курс,2020
14936,Французский язык. Общий курс,2022
14449,Деловой русский язык для государственных служащих,2022
14789,Английский язык для детей,2022
14236,Летняя школа русского языка как иностранного в Санкт-Петербургском государственном университете,2022
13428,Летняя школа русского языка как иностранного в Санкт-Петербургском государственном университете,2021
14129,Interkulturelle Kommunikation als DACH-RU-Kulturdialog / Межкультурная коммуникация: немецко-русский диалог,2022
14046,Византийская и новогреческая филология,2022
14051,Дискурс и вариативность английского языка,2022
13173,Дискурс и вариативность английского языка,2021
12237,Дискурс и вариативность английского языка,2020
13813,Искусственный интеллект в моделировании речевой деятельности,2022
14055,Классическая филология и античная традиция в мировой культуре,2022
13177,Классическая филология и античная традиция в мировой культуре,2021
12240,Классическая филология и античная традиция в мировой культуре,2020
13178,Компьютерная и прикладная лингвистика,2021
12241,Компьютерная и прикладная лингвистика,2020
14059,Лингвистические проблемы скандинавистики и нидерландистики,2022
12243,Лингвистические проблемы скандинавистики и нидерландистики,2020
13941,Литература и культура народов зарубежных стран,2022
13053,Литература и культура народов зарубежных стран,2021
14060,Литература России и Франции: перекрестный взгляд / Littératures russe et française: regards croisés,2022
13182,Литература России и Франции: перекрестный взгляд / Littératures russe et française: regards croisés,2021
12244,Литература России и Франции: перекрестный взгляд / Littératures russe et française: regards croisés,2020
14034,Литературный перевод,2022
13165,Литературный перевод,2021
12231,Литературный перевод,2020
13121,Общая и прикладная фонетика (General and Applied Phonetics),2021
14070,Романские языки,2022
13196,Романские языки,2021
12252,Романские языки,2020
13052,Русская литература,2021
13945,Русский язык,2022
13057,Русский язык,2021
12151,Русский язык,2020
13984,Синхронный перевод (английский язык),2022
12208,Синхронный перевод (английский язык),2020
13947,Теория и история языка и языки народов Европы,2022
12153,Теория и история языка и языки народов Европы,2020
14106,Теория перевода и межъязыковая коммуникация (немецкий язык),2022
12272,Теория перевода и межъязыковая коммуникация (немецкий язык),2020
13976,Юридическая лингвистика,2022
13115,Юридическая лингвистика,2021
11849,Юридическая лингвистика,2020
14083,Язык и коммуникация (на немецком языке),2022
13210,Язык и коммуникация (на немецком языке),2021
11876,Язык и коммуникация (на немецком языке),2020
12029,Лингвистика,2020
12945,Литературоведение,2021
13828,Современный преподаватель русского языка как иностранного,2021
15691,Школа тестора ТРКИ,2022
13692,Девятимесячные подготовительные курсы по английскому языку в формате ЕГЭ для 11 класса,2021
14908,Девятимесячные подготовительные курсы по русскому языку в формате ЕГЭ для 11 класса,2022
13693,Девятимесячные подготовительные курсы по русскому языку в формате ЕГЭ для 11 класса,2021
14896,Пятимесячные подготовительные курсы по английскому языку в формате ЕГЭ для 11 класса,2022
13695,Пятимесячные подготовительные курсы по английскому языку в формате ЕГЭ для 11 класса,2021
15650,Английский язык. Интенсивный курс,2022
14336,Английский язык. Интенсивный курс,2021
12308,Английский язык. Общий курс,2020
14962,Русская литература от 1990-х к 2010-м: история и теория,2022
14963,Русский театр XX–XXI веков: основные направления развития,2022
15589,Русский язык для иностранных граждан. Уровень А2,2022
14232,Русский язык как иностранный. Основной курс,2022
13417,Русский язык как иностранный. Основной курс,2021
14237,Современная русская литература,2022
13626,Финский язык. Общий курс,2021
14480,Деловой русский язык для государственных служащих. Экспресс-курс,2022
15619,Русский язык и литература в школе и вузе: специфика преподавания билингвам и инофонам,2022
13698,Английский язык для детей,2021
14103,Deutsch als Fremdsprache als Kulturdialog / Немецкий язык как иностранный и межкультурный диалог,2022
13218,Deutsch als Fremdsprache als Kulturdialog / Немецкий язык как иностранный и межкультурный диалог,2021
12269,Deutsch als Fremdsprache als Kulturdialog / Немецкий язык как иностранный и межкультурный диалог,2020
13986,Германия и Восточная Европа в контексте межъязыкового и межкультурного взаимодействия,2022
13122,Германия и Восточная Европа в контексте межъязыкового и межкультурного взаимодействия,2021
12210,Германия и Восточная Европа в контексте межъязыкового и межкультурного взаимодействия,2020
13964,Инновационные технологии перевода: французский/ испанский/ итальянский языки (на французском/ испанском/ итальянском языках),2022
13102,Инновационные технологии перевода: французский/ испанский/ итальянский языки (на французском/ испанском/ итальянском языках),2021
12188,Инновационные технологии перевода: французский/ испанский/ итальянский языки (на французском/ испанском/ итальянском языках),2020
14056,Компьютерная и прикладная лингвистика,2022
14014,Лингвистика англоязычного общественно-политического дискурса,2022
13145,Лингвистика англоязычного общественно-политического дискурса,2021
11856,Лингвистика англоязычного общественно-политического дискурса,2020
13181,Лингвистические проблемы скандинавистики и нидерландистики,2021
13965,Лингвокультурология Великобритании и США,2022
13103,Лингвокультурология Великобритании и США,2021
12189,Лингвокультурология Великобритании и США,2020
12147,Литература и культура народов зарубежных стран,2020
14104,Литературное творчество,2022
13219,Литературное творчество,2021
12270,Литературное творчество,2020
12228,Межкультурная коммуникация: немецко-русский диалог / Interkulturelle Kommunikation als Kulturdialog,2020
12209,Общая и прикладная фонетика (General and Applied Phonetics),2020
13940,Русская литература,2022
12146,Русская литература,2020
14242,Русский язык и литература,2022
13303,Русский язык и литература,2021
13946,Русский язык и русская культура в аспекте русского языка как иностранного,2022
13058,Русский язык и русская культура в аспекте русского языка как иностранного,2021
12152,Русский язык и русская культура в аспекте русского языка как иностранного,2020
13120,Синхронный перевод (английский язык),2021
13147,Синхронный перевод (немецкий язык),2021
14072,Славянские языки и литературы,2022
13198,Славянские языки и литературы,2021
12254,Славянские языки и литературы,2020
13059,Теория и история языка и языки народов Европы,2021
10942,Литературоведение,2019
13948,Теория обучения иностранным языкам и межкультурная коммуникация,2022
13060,Теория обучения иностранным языкам и межкультурная коммуникация,2021
12154,Теория обучения иностранным языкам и межкультурная коммуникация,2020
13942,Филологические основы редактирования и критики,2022
13054,Филологические основы редактирования и критики,2021
12148,Филологические основы редактирования и критики,2020
13959,Юридический перевод,2022
13098,Юридический перевод,2021
12185,Юридический перевод,2020
12956,Библеистика,2021
12946,Лингвистика,2021
10976,Лингвистика,2019
12028,Литературоведение,2020
11215,Еврейская культура,2019
13879,Конфликтология,2022
11913,Конфликтология,2020
11189,Конфликтология,2019
9982,Конфликтология,2018
13862,Музеология и охрана объектов культурного и природного наследия,2022
12845,Музеология и охрана объектов культурного и природного наследия,2021
11886,Музеология и охрана объектов культурного и природного наследия,2020
11086,Музеология и охрана объектов культурного и природного наследия,2019
10341,Музеология и охрана объектов культурного и природного наследия,2018
13869,Философия,2022
12118,Философия,2020
14966,Медиатор общего профиля,2022
13647,Медиатор общего профиля,2021
13633,Посредничество (медиация) в разрешении конфликтов. Базовый курс,2021
13960,Визуальные технологии в музее,2022
13099,Визуальные технологии в музее,2021
12186,Визуальные технологии в музее,2020
14155,Культура цифрового общества,2022
13918,Прикладная этика,2022
13031,Прикладная этика,2021
13917,Религиоведение,2022
12133,Религиоведение,2020
12096,Культура Италии,2020
12992,Культура Китая,2021
13877,Культурология,2022
9995,Культурология,2018
11166,Прикладная этика,2019
13878,Религиоведение,2022
12872,Религиоведение,2021
11912,Религиоведение,2020
11132,Религиоведение,2019
9971,Религиоведение,2018
12860,Философия,2021
11017,Философия,2019
10005,Философия,2018
14523,Посредничество (медиация) в разрешении конфликтов. Базовый курс,2022
14111,Аксиология русской культуры,2022
13225,Аксиология русской культуры,2021
12277,Аксиология русской культуры,2020
14057,Конфликтменеджмент,2022
13179,Конфликтменеджмент,2021
12075,Конфликтменеджмент,2020
13124,Русская культура (на английском языке),2021
12285,Русская культура (на английском языке),2020
14075,Философский диалог России и Франции /Dialogue philosophique entre Russie et France,2022
13201,Философский диалог России и Франции /Dialogue philosophique entre Russie et France,2021
12255,Философский диалог России и Франции /Dialogue philosophique entre Russie et France,2020
14110,Философский дискурс современности,2022
13224,Философский дискурс современности,2021
12276,Философский дискурс современности,2020
12949,Иудейские классические религиозные источники,2021
10927,Иудейские классические религиозные источники,2020
10925,Иудейские классические религиозные памятники,2019
12955,Конфликтология,2021
12046,Конфликтология,2020
10905,Конфликтология,2019
12930,Культурология,2021
12010,Культурология,2020
10962,Культурология,2019
12928,"Философия, этика и религиоведение",2021
12008,"Философия, этика и религиоведение",2020
10971,"Философия, этика и религиоведение",2019
13860,Химическое материаловедение,2022
12987,Химическое материаловедение,2021
13840,Химия,2022
12852,Химия,2021
11893,Химия,2020
11055,Химия,2019
10015,Химия,2018
11894,"Химия, физика и механика материалов",2020
11254,"Химия, физика и механика материалов",2019
10019,"Химия, физика и механика материалов",2018
14271,Атомный оптический спектральный анализ,2022
13451,Атомный оптический спектральный анализ,2021
13350,Методы контроля качества нефти и нефтепродуктов,2021
13349,Метрологическое обеспечение аналитических работ,2021
14281,Рентгеноспектральный анализ,2022
13348,Рентгеноспектральный анализ,2021
14273,Техника и практика хроматографического анализа,2022
13351,Техника и практика хроматографического анализа,2021
14274,Физические и физико-химические методы и средства количественного химического анализа,2022
13352,Физические и физико-химические методы и средства количественного химического анализа,2021
14775,Химический анализ драгоценных металлов и их сплавов,2021
14512,Подготовительные курсы по химии,2022
13354,Подготовительные курсы по химии,2021
14284,Решение задач ЕГЭ по химии повышенного уровня сложности,2022
13728,Решение задач ЕГЭ по химии повышенного уровня сложности,2021
14171,Безопасность труда на объектах химической промышленности и в химической лаборатории,2021
14897,Электрохимические источники тока,2022
13991,Фундаментальные и прикладные аспекты наноматериалов и нанотехнологий,2022
13125,Фундаментальные и прикладные аспекты наноматериалов и нанотехнологий,2021
12030,Фундаментальные и прикладные аспекты наноматериалов и нанотехнологий,2020
13901,Химия,2022
13011,Химия,2021
11937,Химия,2020
12902,Химия,2021
11982,Химия,2020
10950,Химия,2019
10266,Химия,2018
13892,Бизнес-информатика,2022
12886,Бизнес-информатика,2021
11926,Бизнес-информатика,2020
11082,Бизнес-информатика,2019
10071,Бизнес-информатика,2018
13962,Управление персоналом,2022
12893,Управление персоналом,2021
11969,Управление персоналом,2020
11283,Управление персоналом,2019
10027,Управление персоналом,2018
11925,Экономика,2020
10040,Экономика,2018
12947,Экономика (с углубленным изучением экономики Китая и китайского языка),2021
11085,Экономика (с углубленным изучением экономики Китая и китайского языка),2019
13978,Экономико-математические методы,2022
15662,Microsoft Power BI как средство поддержки управленческих решений,2022
14871,"Бухгалтерский учёт, анализ хозяйственной деятельности и аудит",2022
13763,"Бухгалтерский учёт, анализ хозяйственной деятельности и аудит",2021
13793,Логистика и операционный менеджмент. Модуль 3: Практики управления логистическими проектами,2021
14879,Мини-МВА. Экономика и управление компанией,2022
15022,Повышение квалификации аттестованных налоговых консультантов,2022
13463,Повышение квалификации аттестованных налоговых консультантов,2021
14400,Управление государственными и муниципальными закупками,2022
14872,Управление инновационным развитием и предпринимательством,2022
13801,Управление инновационным развитием и предпринимательством,2021
15684,Управленческая команда как фактор эффективного развития образовательной организации,2022
14873,Финансовый учет и анализ деятельности фирмы,2022
13764,Финансовый учет и анализ деятельности фирмы,2021
14482,Цифровая трансформация науки и высшего образования,2021
13816,Экономическое развитие и международная торговля после пандемии,2021
14410,Информационно-коммуникационные технологии  в деятельности образовательной организации,2022
15023,Налоговое консультирование,2022
13488,Налоговое консультирование,2021
13065,"Бухгалтерский учёт, анализ и аудит",2021
11115,"Бухгалтерский учёт, анализ и аудит",2019
13927,Информационная бизнес-аналитика,2022
13040,Информационная бизнес-аналитика,2021
11947,Информационная бизнес-аналитика,2020
13925,Международная торговая система (на английском языке),2022
13038,Международная торговая система (на английском языке),2021
11945,Международная торговая система (на английском языке),2020
13951,"Прикладная макроэкономика, экономическая политика и государственное регулирование",2022
13063,"Прикладная макроэкономика, экономическая политика и государственное регулирование",2021
11960,"Прикладная макроэкономика, экономическая политика и государственное регулирование",2020
14148,Управление на основе данных (в онлайн-формате),2022
13961,Управление развитием организаций,2022
13100,Управление развитием организаций,2021
11968,Управление развитием организаций,2020
14006,Управление человеческими ресурсами,2022
13139,Управление человеческими ресурсами,2021
12041,Управление человеческими ресурсами,2020
14123,Финансовая экономика,2022
13234,Финансовая экономика,2021
13956,Финансовый менеджмент,2022
13069,Финансовый менеджмент,2021
11966,Финансовый менеджмент,2020
11312,Финансовый менеджмент,2019
13953,Экономика и управление на предприятии,2022
13066,Экономика и управление на предприятии,2021
11963,Экономика и управление на предприятии,2020
11128,Экономика и управление на предприятии,2019
14121,Экономические системы (на английском языке),2022
13232,Экономические системы (на английском языке),2021
11996,Экономика,2020
11905,Юриспруденция,2020
11074,Юриспруденция,2019
13987,Юриспруденция (с углубленным изучением китайского языка и права КНР),2022
12942,Юриспруденция (с углубленным изучением китайского языка и права КНР),2021
12024,Юриспруденция (с углубленным изучением китайского языка и права КНР),2020
11125,Юриспруденция (с углубленным изучением китайского языка и права КНР),2019
10036,Юриспруденция (с углубленным изучением китайского языка и права КНР),2018
13576,Авторское право и смежные права: проблемы правоприменительной практики,2021
14551,Бухгалтерский учёт и экономика фирмы для юристов,2022
13891,Экономика,2022
12885,Экономика,2021
11236,Экономика,2019
13996,Экономика (с углубленным изучением экономики Китая и китайского языка),2022
12035,Экономика (с углубленным изучением экономики Китая и китайского языка),2020
10052,Экономика (с углубленным изучением экономики Китая и китайского языка),2018
12939,Экономико-математические методы,2021
12020,Экономико-математические методы,2020
11022,Экономико-математические методы,2019
10069,Экономико-математические методы,2018
15683,Информационная безопасность,2022
13792,Логистика и операционный менеджмент. Модуль 2: Операционный менеджмент и управление цепочками поставок,2021
13791,Логистика и операционный менеджмент: Модуль 1. Основы логистики,2021
14877,Профессиональная работа с электронными таблицами,2022
13465,Профессиональная работа с электронными таблицами,2021
14985,Управление научными и образовательными проектами,2022
15955,Управление персоналом организации высшего образования,2022
14875,Управление фирмой,2022
13804,Управление фирмой,2021
14172,Финансы и финансовый анализ в современных условиях,2021
15371,Школа бизнеса,2022
13808,Школа бизнеса,2021
13493,Анализ и визуализация информации предприятия с использованием MS Excel 2013,2021
13508,Современные финансовые технологии,2021
14147,Бизнес России в глобальной экономике и евразийская интеграция,2022
11948,Бизнес России и стран Содружества в глобальной экономике,2020
13167,Институциональный анализ современных рынков,2021
14149,Искусство управления научными проектами / Master of Science in Research Administration (MRA),2022
13950,Математические методы в экономике,2022
13062,Математические методы в экономике,2021
11959,Математические методы в экономике,2020
13111,Международное предпринимательство,2021
14120,Россия и Китай в международных финансах и торговле (на английском языке),2022
13231,Россия и Китай в международных финансах и торговле (на английском языке),2021
14011,Управление бизнесом в цифровой экономике,2022
13142,Управление бизнесом в цифровой экономике,2021
12045,Управление бизнесом в цифровой экономике,2020
11113,Управление бизнесом в цифровой экономике,2019
13955,Управление рисками и страхование,2022
13068,Управление рисками и страхование,2021
11965,Управление рисками и страхование,2020
13952,"Учёт, анализ, аудит",2022
13064,"Учёт, анализ, аудит",2021
11961,"Учёт, анализ, аудит",2020
13954,Финансовые рынки и банки,2022
13067,Финансовые рынки и банки,2021
11964,Финансовые рынки и банки,2020
14076,Цифровая трансформация с использованием технологий распределённых реестров,2022
13202,Цифровая трансформация с использованием технологий распределённых реестров,2021
12080,Цифровая трансформация с использованием технологий распределённых реестров,2020
11284,Цифровая трансформация с использованием технологий распределённых реестров,2019
14078,Экономика фирмы и инновационной деятельности,2022
13205,Экономика фирмы и инновационной деятельности,2021
12081,Экономика фирмы и инновационной деятельности,2020
12916,Экономика,2021
10987,Экономика,2019
13843,Юриспруденция,2022
12864,Юриспруденция,2021
10035,Юриспруденция,2018
9242,Юриспруденция,2017
14018,Юриспруденция (с углубленным изучением японского языка и права Японии),2022
12958,Юриспруденция (с углубленным изучением японского языка и права Японии),2021
12049,Юриспруденция (с углубленным изучением японского языка и права Японии),2020
11190,Юриспруденция (с углубленным изучением японского языка и права Японии),2019
10318,Юриспруденция (с углубленным изучением японского языка и права Японии),2018
13748,Актуальные вопросы права и управления финансами для налоговых юристов,2021
14550,Актуальные проблемы гражданского права,2022
13564,Актуальные проблемы гражданского права,2021
14554,Договорное право,2022
13568,Договорное право,2021
14574,Корпоративные финансы,2022
13591,Корпоративные финансы,2021
15787,"Летняя школа права ""Современные проблемы криминалистики""",2022
14221,"Летняя школа права ""Современные проблемы криминалистики""",2021
14552,Нотариальная практика,2022
15620,Образование и труд: гарантии прав работников,2022
14555,Правовое регулирование внешнеэкономической деятельности,2022
13569,Правовое регулирование внешнеэкономической деятельности,2021
14560,Правовые вопросы землепользования и недвижимости,2022
14563,Прикладные аспекты по обеспечению законности и защиты собственных интересов в сфере государственных и муниципальных закупок,2022
14493,Социальные аспекты европейской интеграции,2021
14579,Эффективные переговоры для юристов,2022
13747,Эффективные переговоры для юристов,2021
13565,Бухгалтерский учёт и экономика фирмы для юристов,2021
14798,Контроль и надзор государства: новый подход,2022
13600,Контроль и надзор государства: новый подход. Летняя школа,2021
15616,Корпоративный секретарь акционерного общества,2022
13562,Корпоративный секретарь акционерного общества,2021
14567,"Налоговый кодекс, часть I: актуальные проблемы правоприменения и системные подходы к их решению",2022
13584,"Налоговый кодекс, часть II: актуальные проблемы правоприменения и системные подходы к их решению",2021
14549,Нотариат и гражданский оборот,2022
13563,Нотариат и гражданский оборот,2021
14576,Организация и проведение мониторинга правоприменения,2022
14495,Права человека в сфере труда: теория и практика,2021
14553,Правовое регулирование отношений в сфере строительства и приобретения недвижимости,2022
13567,Правовое регулирование отношений в сфере строительства и приобретения недвижимости,2021
13575,Правовые вопросы землепользования и недвижимости,2021
14559,Судебная защита прав налогоплательщиков,2022
14566,Уголовная и гражданско-правовая ответственность медицинских работников,2022
13582,Уголовная и гражданско-правовая ответственность медицинских работников,2021
14558,Язык закона,2022
13573,Язык закона,2021
14565,Ятрогенные преступления: особенности уголовного преследования,2022
14098,Transnational Legal Practice (in English) / Юридическое сопровождение международного бизнеса (на английском языке),2022
13214,Transnational Legal Practice (in English) / Юридическое сопровождение международного бизнеса (на английском языке),2021
12113,Transnational Legal Practice (in English) / Юридическое сопровождение международного бизнеса (на английском языке),2020
14099,Банкротное право,2022
13215,Банкротное право,2021
12114,Банкротное право,2020
13907,"Гражданский процесс, арбитражный процесс",2022
13019,"Гражданский процесс, арбитражный процесс",2021
12122,"Гражданский процесс, арбитражный процесс",2020
14007,"Гражданское право, семейное право",2022
13140,"Гражданское право, семейное право",2021
12220,"Гражданское право, семейное право",2020
14100,Корпоративный юрист,2022
13216,Корпоративный юрист,2021
12265,Корпоративный юрист,2020
13983,Медицинское и фармацевтическое право,2022
13119,Медицинское и фармацевтическое право,2021
12207,Медицинское и фармацевтическое право,2020
14062,Международное публичное право,2022
13184,Международное публичное право,2021
12246,Международное публичное право,2020
14063,Международное частное право,2022
13185,Международное частное право,2021
12247,Международное частное право,2020
13936,Налоговое право,2022
13048,Налоговое право,2021
12142,Налоговое право,2020
12184,Правовое регулирование природопользования,2020
14124,Правовое сопровождение бизнеса,2022
13235,Правовое сопровождение бизнеса,2021
13935,Предпринимательское право,2022
13047,Предпринимательское право,2021
12141,Предпринимательское право,2020
14032,Уголовное право,2022
13164,Уголовное право,2021
12230,Уголовное право,2020
